ID,Type,PartNumber,CoordinateNumber,Longitude,Latitude
tour_mont_puget.2,MultiLineString,1,194,5.464042701,43.229643202
tour_mont_puget.2,MultiLineString,1,195,5.464208521,43.229502804
tour_mont_puget.2,MultiLineString,1,196,5.464261133,43.229449405
tour_mont_puget.2,MultiLineString,1,197,5.46430733,43.22926881
tour_mont_puget.2,MultiLineString,1,198,5.464343707,43.229224332
tour_mont_puget.2,MultiLineString,1,199,5.464472779,43.22912266
tour_mont_puget.2,MultiLineString,1,200,5.46472445,43.228819659
tour_mont_puget.2,MultiLineString,1,201,5.464938596,43.228646658
tour_mont_puget.2,MultiLineString,1,202,5.465577177,43.228299812
tour_mont_puget.2,MultiLineString,1,203,5.465992494,43.228148762
tour_mont_puget.2,MultiLineString,1,204,5.466054428,43.228120619
tour_mont_puget.2,MultiLineString,1,205,5.466558279,43.228091648
tour_mont_puget.2,MultiLineString,1,206,5.46681535,43.228018998
tour_mont_puget.2,MultiLineString,1,207,5.466957336,43.227951856
tour_mont_puget.2,MultiLineString,1,208,5.46711821,43.227819846
tour_mont_puget.2,MultiLineString,1,209,5.467282777,43.227756958
tour_mont_puget.2,MultiLineString,1,210,5.467826867,43.227448706
tour_mont_puget.2,MultiLineString,1,211,5.46796989,43.227302253
tour_mont_puget.2,MultiLineString,1,212,5.468036874,43.227265623
tour_mont_puget.2,MultiLineString,1,213,5.468184506,43.22721257
tour_mont_puget.2,MultiLineString,1,214,5.468433867,43.227164121
tour_mont_puget.2,MultiLineString,1,215,5.468499414,43.227119784
tour_mont_puget.2,MultiLineString,1,216,5.468579197,43.226999705
tour_mont_puget.2,MultiLineString,1,217,5.468749669,43.226824636
tour_mont_puget.2,MultiLineString,1,218,5.468807466,43.22669408
tour_mont_puget.2,MultiLineString,1,219,5.468987056,43.226461744
tour_mont_puget.2,MultiLineString,1,220,5.469124061,43.226407763
tour_mont_puget.2,MultiLineString,1,221,5.469338974,43.226385568
tour_mont_puget.2,MultiLineString,1,222,5.469564786,43.226330455
tour_mont_puget.2,MultiLineString,1,223,5.469845331,43.226102018
tour_mont_puget.2,MultiLineString,1,224,5.469929141,43.225779896
tour_mont_puget.2,MultiLineString,1,225,5.46997898,43.22569353
tour_mont_puget.2,MultiLineString,1,226,5.469940004,43.225594274
tour_mont_puget.2,MultiLineString,1,227,5.46993009,43.225569105
tour_mont_puget.2,MultiLineString,1,228,5.469829502,43.225527849
tour_mont_puget.2,MultiLineString,1,229,5.469791236,43.225053459
tour_mont_puget.2,MultiLineString,1,230,5.469706865,43.224907977
tour_mont_puget.2,MultiLineString,1,231,5.469746673,43.224771263
tour_mont_puget.2,MultiLineString,1,232,5.469716373,43.224353569
tour_mont_puget.2,MultiLineString,1,233,5.469747226,43.224243428
tour_mont_puget.2,MultiLineString,1,234,5.469748761,43.224054943
tour_mont_puget.2,MultiLineString,1,235,5.469702674,43.22401037
tour_mont_puget.2,MultiLineString,1,236,5.46968174,43.223943892
tour_mont_puget.2,MultiLineString,1,237,5.469632039,43.223843605
tour_mont_puget.2,MultiLineString,1,238,5.469631723,43.223842189
tour_mont_puget.2,MultiLineString,1,239,5.469545625,43.223455563
tour_mont_puget.2,MultiLineString,1,240,5.469544476,43.223450889
tour_mont_puget.2,MultiLineString,1,241,5.469485225,43.223273064
tour_mont_puget.2,MultiLineString,1,242,5.469469363,43.22322546
tour_mont_puget.2,MultiLineString,1,243,5.469312467,43.222877528
tour_mont_puget.2,MultiLineString,1,244,5.469276381,43.222643826
tour_mont_puget.2,MultiLineString,1,245,5.469215872,43.222581404
tour_mont_puget.2,MultiLineString,1,246,5.469046757,43.222508776
tour_mont_puget.2,MultiLineString,1,247,5.46888418,43.222407741
tour_mont_puget.2,MultiLineString,1,248,5.468281757,43.22239236
tour_mont_puget.2,MultiLineString,1,249,5.468173998,43.22247105
tour_mont_puget.2,MultiLineString,1,250,5.468122478,43.222630349
tour_mont_puget.2,MultiLineString,1,251,5.468146771,43.222997064
tour_mont_puget.2,MultiLineString,1,252,5.468124632,43.223224718
tour_mont_puget.2,MultiLineString,1,253,5.468083871,43.223324825
tour_mont_puget.2,MultiLineString,1,254,5.467995309,43.223406405
tour_mont_puget.2,MultiLineString,1,255,5.467746102,43.223512807
tour_mont_puget.2,MultiLineString,1,256,5.467707137,43.2234822
tour_mont_puget.2,MultiLineString,1,257,5.467645312,43.223481094
tour_mont_puget.2,MultiLineString,1,258,5.467416075,43.22356238
tour_mont_puget.2,MultiLineString,1,259,5.466651968,43.223205014
tour_mont_puget.2,MultiLineString,1,260,5.466264353,43.222958015
tour_mont_puget.2,MultiLineString,1,261,5.465827521,43.222613145
tour_mont_puget.2,MultiLineString,1,262,5.465513739,43.222256373
tour_mont_puget.2,MultiLineString,1,263,5.465155048,43.221787322
tour_mont_puget.2,MultiLineString,1,264,5.465089365,43.221730415
tour_mont_puget.2,MultiLineString,1,265,5.464981522,43.221591046
tour_mont_puget.2,MultiLineString,1,266,5.46489194,43.221294309
tour_mont_puget.2,MultiLineString,1,267,5.464792927,43.221131159
tour_mont_puget.2,MultiLineString,1,268,5.464627432,43.220973038
tour_mont_puget.2,MultiLineString,1,269,5.464517132,43.220825085
tour_mont_puget.2,MultiLineString,1,270,5.464406165,43.220569243
tour_mont_puget.2,MultiLineString,1,271,5.464295698,43.220431733
tour_mont_puget.2,MultiLineString,1,272,5.464346925,43.220409505
tour_mont_puget.2,MultiLineString,1,273,5.464457099,43.22039889
tour_mont_puget.2,MultiLineString,1,274,5.464457346,43.220398542
tour_mont_puget.2,MultiLineString,1,275,5.464457575,43.220398519
tour_mont_puget.2,MultiLineString,1,276,5.464477822,43.220428836
tour_mont_puget.2,MultiLineString,1,277,5.464858145,43.220059755
tour_mont_puget.2,MultiLineString,1,278,5.464859898,43.219596256
tour_mont_puget.2,MultiLineString,1,279,5.464853546,43.219544876
tour_mont_puget.2,MultiLineString,1,280,5.464805571,43.219317565
tour_mont_puget.2,MultiLineString,1,281,5.464781974,43.219021391
tour_mont_puget.2,MultiLineString,1,282,5.464770777,43.21896378
tour_mont_puget.2,MultiLineString,1,283,5.464703176,43.218853191
tour_mont_puget.2,MultiLineString,1,284,5.464670654,43.218696712
tour_mont_puget.2,MultiLineString,1,285,5.464652214,43.218192713
tour_mont_puget.2,MultiLineString,1,286,5.464659644,43.218165005
tour_mont_puget.2,MultiLineString,1,287,5.464837834,43.218015415
tour_mont_puget.2,MultiLineString,1,288,5.464897781,43.217929451
tour_mont_puget.2,MultiLineString,1,289,5.464907437,43.217876043
tour_mont_puget.2,MultiLineString,1,290,5.465028296,43.217651806
tour_mont_puget.2,MultiLineString,1,291,5.46508669,43.217434396
tour_mont_puget.2,MultiLineString,1,292,5.465242202,43.217067895
tour_mont_puget.2,MultiLineString,1,293,5.465284827,43.21693652
tour_mont_puget.2,MultiLineString,1,294,5.465398442,43.216853919
tour_mont_puget.2,MultiLineString,1,295,5.465428139,43.216785745
tour_mont_puget.2,MultiLineString,1,296,5.465458929,43.216766233
tour_mont_puget.2,MultiLineString,1,297,5.465481453,43.216702992
tour_mont_puget.2,MultiLineString,1,298,5.465450135,43.216640981
tour_mont_puget.2,MultiLineString,1,299,5.465570099,43.216560125
tour_mont_puget.2,MultiLineString,1,300,5.465597932,43.216480024
tour_mont_puget.2,MultiLineString,1,301,5.465682027,43.216417897
tour_mont_puget.2,MultiLineString,1,302,5.465702295,43.216385396
tour_mont_puget.2,MultiLineString,1,303,5.465704468,43.216269163
tour_mont_puget.2,MultiLineString,1,304,5.465909388,43.215967769
tour_mont_puget.2,MultiLineString,1,305,5.465865858,43.215884889
tour_mont_puget.2,MultiLineString,1,306,5.465854233,43.215716415
tour_mont_puget.2,MultiLineString,1,307,5.465750928,43.215524657
tour_mont_puget.2,MultiLineString,1,308,5.465736713,43.215428057
tour_mont_puget.2,MultiLineString,1,309,5.465822887,43.215218741
tour_mont_puget.2,MultiLineString,1,310,5.465804366,43.215110631
tour_mont_puget.2,MultiLineString,1,311,5.465895074,43.214990216
tour_mont_puget.2,MultiLineString,1,312,5.465991241,43.214896764
tour_mont_puget.2,MultiLineString,1,313,5.466015117,43.214787415
tour_mont_puget.2,MultiLineString,1,314,5.466014029,43.214519977
tour_mont_puget.2,MultiLineString,1,315,5.466063823,43.214320311
tour_mont_puget.2,MultiLineString,1,316,5.466064531,43.214207262
tour_mont_puget.2,MultiLineString,1,317,5.466099335,43.214123312
tour_mont_puget.2,MultiLineString,1,318,5.466118741,43.214109167
tour_mont_puget.2,MultiLineString,1,319,5.466120182,43.214098627
tour_mont_puget.2,MultiLineString,1,320,5.466160142,43.213907826
tour_mont_puget.2,MultiLineString,1,321,5.466192602,43.213832388
tour_mont_puget.2,MultiLineString,1,322,5.466145679,43.213534679
tour_mont_puget.2,MultiLineString,1,323,5.466020294,43.213399133
tour_mont_puget.2,MultiLineString,1,324,5.466023426,43.213302497
tour_mont_puget.2,MultiLineString,1,325,5.466097629,43.213158701
tour_mont_puget.2,MultiLineString,1,326,5.466022112,43.213000956
tour_mont_puget.2,MultiLineString,1,327,5.466008738,43.212915407
tour_mont_puget.2,MultiLineString,1,328,5.465960338,43.212902834
tour_mont_puget.2,MultiLineString,1,329,5.465876468,43.21291825
tour_mont_puget.2,MultiLineString,1,330,5.465832727,43.212951377
tour_mont_puget.2,MultiLineString,1,331,5.465656879,43.213117925
tour_mont_puget.2,MultiLineString,1,332,5.465621393,43.213131154
tour_mont_puget.2,MultiLineString,1,333,5.465514979,43.213143035
