ID,Type,PartNumber,CoordinateNumber,Longitude,Latitude
fontaine_voire.3,MultiLineString,1,184,5.386757374,43.226605175
fontaine_voire.3,MultiLineString,1,185,5.386698694,43.226584874
fontaine_voire.3,MultiLineString,1,186,5.386628425,43.226581928
fontaine_voire.3,MultiLineString,1,187,5.386563594,43.226591461
fontaine_voire.3,MultiLineString,1,188,5.386428306,43.226623249
fontaine_voire.3,MultiLineString,1,189,5.386355912,43.22662845
fontaine_voire.3,MultiLineString,1,190,5.386120254,43.22661386
fontaine_voire.3,MultiLineString,1,191,5.386056281,43.226614375
fontaine_voire.3,MultiLineString,1,192,5.386002516,43.226623662
fontaine_voire.3,MultiLineString,1,193,5.385859631,43.226620521
fontaine_voire.3,MultiLineString,1,194,5.385787572,43.226633813
fontaine_voire.3,MultiLineString,1,195,5.385728031,43.226652227
fontaine_voire.3,MultiLineString,1,196,5.385575342,43.226679899
fontaine_voire.3,MultiLineString,1,197,5.385441205,43.226739559
fontaine_voire.3,MultiLineString,1,198,5.385317235,43.22683679
fontaine_voire.3,MultiLineString,1,199,5.385253218,43.2268958
fontaine_voire.3,MultiLineString,1,200,5.385123764,43.227039049
fontaine_voire.3,MultiLineString,1,201,5.385077409,43.22707877
fontaine_voire.3,MultiLineString,1,202,5.385051734,43.227112634
fontaine_voire.3,MultiLineString,1,203,5.385044019,43.227134403
fontaine_voire.3,MultiLineString,1,204,5.385022961,43.227190664
fontaine_voire.3,MultiLineString,1,205,5.384974552,43.227270027
fontaine_voire.3,MultiLineString,1,206,5.384952639,43.227305608
fontaine_voire.3,MultiLineString,1,207,5.384917495,43.227378378
fontaine_voire.3,MultiLineString,1,208,5.384846642,43.227569828
fontaine_voire.3,MultiLineString,1,209,5.384812657,43.227611075
fontaine_voire.3,MultiLineString,1,210,5.384739136,43.227678394
fontaine_voire.3,MultiLineString,1,211,5.3846905,43.22778206
fontaine_voire.3,MultiLineString,1,212,5.384666179,43.227997679
fontaine_voire.3,MultiLineString,1,213,5.384656524,43.22803209
fontaine_voire.3,MultiLineString,1,214,5.384583779,43.228147987
fontaine_voire.3,MultiLineString,1,215,5.384532171,43.228179725
fontaine_voire.3,MultiLineString,1,216,5.384303872,43.228254062
fontaine_voire.3,MultiLineString,1,217,5.384037221,43.228412938
fontaine_voire.3,MultiLineString,1,218,5.383946229,43.228444645
fontaine_voire.3,MultiLineString,1,219,5.383845177,43.228471175
fontaine_voire.3,MultiLineString,1,220,5.383773004,43.228481768
fontaine_voire.3,MultiLineString,1,221,5.383540602,43.228575992
fontaine_voire.3,MultiLineString,1,222,5.383479119,43.228607047
fontaine_voire.3,MultiLineString,1,223,5.38339748,43.228626848
fontaine_voire.3,MultiLineString,1,224,5.383299299,43.228633515
fontaine_voire.3,MultiLineString,1,225,5.383187672,43.228612582
fontaine_voire.3,MultiLineString,1,226,5.383147769,43.228599964
fontaine_voire.3,MultiLineString,1,227,5.383117851,43.228590725
fontaine_voire.3,MultiLineString,1,228,5.383057268,43.228583963
fontaine_voire.3,MultiLineString,1,229,5.382991131,43.228591722
fontaine_voire.3,MultiLineString,1,230,5.382859566,43.228594626
fontaine_voire.3,MultiLineString,1,231,5.382743536,43.228616086
fontaine_voire.3,MultiLineString,1,232,5.382629102,43.228676207
fontaine_voire.3,MultiLineString,1,233,5.382367786,43.228755768
fontaine_voire.3,MultiLineString,1,234,5.382211582,43.22881771
fontaine_voire.3,MultiLineString,1,235,5.38213255,43.228841053
fontaine_voire.3,MultiLineString,1,236,5.382043051,43.228849327
fontaine_voire.3,MultiLineString,1,237,5.381976394,43.228844498
fontaine_voire.3,MultiLineString,1,238,5.381907087,43.228864926
fontaine_voire.3,MultiLineString,1,239,5.381862779,43.228894701
fontaine_voire.3,MultiLineString,1,240,5.381909026,43.228643501
fontaine_voire.3,MultiLineString,1,241,5.381980998,43.228508725
fontaine_voire.3,MultiLineString,1,242,5.381982826,43.228493385
fontaine_voire.3,MultiLineString,1,243,5.38198988,43.228425735
fontaine_voire.3,MultiLineString,1,244,5.381916487,43.228376959
fontaine_voire.3,MultiLineString,1,245,5.381878599,43.228353497
fontaine_voire.3,MultiLineString,1,246,5.381872011,43.228313146
fontaine_voire.3,MultiLineString,1,247,5.381889675,43.228293858
fontaine_voire.3,MultiLineString,1,248,5.381906301,43.228249394
fontaine_voire.3,MultiLineString,1,249,5.381890507,43.228224545
fontaine_voire.3,MultiLineString,1,250,5.381828626,43.228186314
fontaine_voire.3,MultiLineString,1,251,5.381803112,43.228134681
fontaine_voire.3,MultiLineString,1,252,5.381776751,43.228032671
fontaine_voire.3,MultiLineString,1,253,5.381815519,43.227928324
fontaine_voire.3,MultiLineString,1,254,5.381903072,43.227753607
fontaine_voire.3,MultiLineString,1,255,5.381922718,43.227484096
fontaine_voire.3,MultiLineString,1,256,5.381972853,43.227357001
fontaine_voire.3,MultiLineString,1,257,5.381964527,43.227244694
fontaine_voire.3,MultiLineString,1,258,5.381889784,43.22704386
fontaine_voire.3,MultiLineString,1,259,5.381839235,43.226981981
fontaine_voire.3,MultiLineString,1,260,5.3817809,43.226910374
fontaine_voire.3,MultiLineString,1,261,5.381520054,43.226702847
fontaine_voire.3,MultiLineString,1,262,5.381164615,43.226469508
fontaine_voire.3,MultiLineString,1,263,5.380991114,43.226410341
fontaine_voire.3,MultiLineString,1,264,5.380802186,43.226365012
fontaine_voire.3,MultiLineString,1,265,5.380621902,43.226320392
fontaine_voire.3,MultiLineString,1,266,5.380517356,43.226321798
fontaine_voire.3,MultiLineString,1,267,5.380374285,43.226314154
fontaine_voire.3,MultiLineString,1,268,5.380122307,43.22632151
fontaine_voire.3,MultiLineString,1,269,5.379986997,43.226263298
fontaine_voire.3,MultiLineString,1,270,5.379930754,43.226182645
fontaine_voire.3,MultiLineString,1,271,5.379923983,43.226137798
fontaine_voire.3,MultiLineString,1,272,5.379903575,43.226090552
fontaine_voire.3,MultiLineString,1,273,5.379818949,43.225978128
fontaine_voire.3,MultiLineString,1,274,5.379757479,43.225949786
fontaine_voire.3,MultiLineString,1,275,5.379675626,43.225934491
fontaine_voire.3,MultiLineString,1,276,5.379533602,43.225922324
fontaine_voire.3,MultiLineString,1,277,5.37943655,43.225896565
fontaine_voire.3,MultiLineString,1,278,5.379376576,43.225844792
fontaine_voire.3,MultiLineString,1,279,5.379309195,43.225762584
fontaine_voire.3,MultiLineString,1,280,5.379282455,43.225710978
fontaine_voire.3,MultiLineString,1,281,5.379270322,43.22565545
fontaine_voire.3,MultiLineString,1,282,5.379235538,43.225587823
fontaine_voire.3,MultiLineString,1,283,5.379170946,43.225364266
fontaine_voire.3,MultiLineString,1,284,5.379132066,43.22528683
fontaine_voire.3,MultiLineString,1,285,5.379310453,43.224957126
fontaine_voire.3,MultiLineString,1,286,5.379395988,43.224822952
fontaine_voire.3,MultiLineString,1,287,5.37937861,43.224729744
fontaine_voire.3,MultiLineString,1,288,5.379317482,43.224679796
fontaine_voire.3,MultiLineString,1,289,5.378989618,43.224517837
fontaine_voire.3,MultiLineString,1,290,5.378722571,43.224308641
fontaine_voire.3,MultiLineString,1,291,5.378468271,43.224080265
fontaine_voire.3,MultiLineString,1,292,5.378497601,43.224045421
fontaine_voire.3,MultiLineString,1,293,5.378644175,43.224018794
fontaine_voire.3,MultiLineString,1,294,5.378838396,43.224013614
fontaine_voire.3,MultiLineString,1,295,5.379090637,43.223953159
fontaine_voire.3,MultiLineString,1,296,5.379192512,43.22388702
fontaine_voire.3,MultiLineString,1,297,5.379114166,43.223867148
fontaine_voire.3,MultiLineString,1,298,5.379183592,43.223790025
fontaine_voire.3,MultiLineString,1,299,5.379191501,43.223743055
fontaine_voire.3,MultiLineString,1,300,5.379091994,43.22371735
fontaine_voire.3,MultiLineString,1,301,5.378995998,43.223657372
fontaine_voire.3,MultiLineString,1,302,5.378891159,43.223651583
fontaine_voire.3,MultiLineString,1,303,5.378812925,43.223634409
fontaine_voire.3,MultiLineString,1,304,5.378716854,43.223572631
fontaine_voire.3,MultiLineString,1,305,5.378431838,43.223434924
fontaine_voire.3,MultiLineString,1,306,5.378512086,43.223441256
fontaine_voire.3,MultiLineString,1,307,5.378880141,43.223443944
fontaine_voire.3,MultiLineString,1,308,5.378932527,43.22343109
fontaine_voire.3,MultiLineString,1,309,5.378973143,43.223401398
fontaine_voire.3,MultiLineString,1,310,5.379099569,43.223333817
fontaine_voire.3,MultiLineString,1,311,5.379277669,43.223265997
fontaine_voire.3,MultiLineString,1,312,5.379366419,43.223239743
fontaine_voire.3,MultiLineString,1,313,5.379647861,43.223201142
fontaine_voire.3,MultiLineString,1,314,5.379785598,43.223199005
fontaine_voire.3,MultiLineString,1,315,5.37989379,43.22319662
fontaine_voire.3,MultiLineString,1,316,5.379959396,43.223205973
fontaine_voire.3,MultiLineString,1,317,5.380002947,43.223217611
fontaine_voire.3,MultiLineString,1,318,5.380178061,43.223166954
fontaine_voire.3,MultiLineString,1,319,5.380275757,43.223118904
fontaine_voire.3,MultiLineString,1,320,5.380374157,43.223087937
fontaine_voire.3,MultiLineString,1,321,5.380568206,43.222989165
fontaine_voire.3,MultiLineString,1,322,5.380655275,43.222981846
fontaine_voire.3,MultiLineString,1,323,5.380719033,43.222916545
fontaine_voire.3,MultiLineString,1,324,5.380771418,43.222903691
fontaine_voire.3,MultiLineString,1,325,5.380891941,43.222901932
fontaine_voire.3,MultiLineString,1,326,5.380942089,43.222894527
fontaine_voire.3,MultiLineString,1,327,5.381002709,43.222872492
fontaine_voire.3,MultiLineString,1,328,5.381084457,43.222825692
fontaine_voire.3,MultiLineString,1,329,5.38130126,43.222771414
fontaine_voire.3,MultiLineString,1,330,5.381520213,43.222769283
fontaine_voire.3,MultiLineString,1,331,5.381549794,43.22277043
fontaine_voire.3,MultiLineString,1,332,5.381609587,43.222788009
fontaine_voire.3,MultiLineString,1,333,5.381644526,43.222829535
fontaine_voire.3,MultiLineString,1,334,5.381688892,43.222860953
fontaine_voire.3,MultiLineString,1,335,5.38175267,43.222885644
fontaine_voire.3,MultiLineString,1,336,5.3818195,43.222924665
fontaine_voire.3,MultiLineString,1,337,5.38188305,43.222973659
fontaine_voire.3,MultiLineString,1,338,5.382032318,43.223072056
fontaine_voire.3,MultiLineString,1,339,5.382111513,43.223142302
fontaine_voire.3,MultiLineString,1,340,5.382191157,43.22319364
fontaine_voire.3,MultiLineString,1,341,5.382224348,43.223222605
fontaine_voire.3,MultiLineString,1,342,5.382263055,43.223236149
fontaine_voire.3,MultiLineString,1,343,5.382318529,43.223238524
fontaine_voire.3,MultiLineString,1,344,5.382383017,43.2232506
fontaine_voire.3,MultiLineString,1,345,5.382524734,43.223285269
fontaine_voire.3,MultiLineString,1,346,5.382824941,43.223313739
fontaine_voire.3,MultiLineString,1,347,5.382928582,43.223350148
fontaine_voire.3,MultiLineString,1,348,5.38304128,43.223367458
fontaine_voire.3,MultiLineString,1,349,5.383155652,43.22339553
fontaine_voire.3,MultiLineString,1,350,5.383387636,43.223470502
fontaine_voire.3,MultiLineString,1,351,5.383486703,43.223455715
fontaine_voire.3,MultiLineString,1,352,5.383554736,43.223434415
fontaine_voire.3,MultiLineString,1,353,5.383721214,43.223323648
